Title,Link,Date,Views,File_name,Label
เช็คก่อนใช้! 14 โรคยกเว้น ประกันสังคมไม่จ่ายให้,https://www.sanook.com/health/4081/,8 ก.ค. 59,"259,793",สุขภาพ_142.txt,สุขภาพ
ทำไม “มะเร็งตับ” ถึงคร่าชีวิตคนไทยมากที่สุด?,https://www.sanook.com/health/5565/,11 มิ.ย. 63,"258,726",สุขภาพ_143.txt,สุขภาพ
อยากรู้ไหม? ขนมจีน “น้ำยา” อะไร อ้วนที่สุด?,https://www.sanook.com/health/3769/,10 มิ.ย. 59,"256,468",สุขภาพ_144.txt,สุขภาพ
รู้หรือไม่? เราควร “ถ่ายหนัก” วันละกี่ครั้ง ถึงเรียกว่าสุขภาพดี,https://www.sanook.com/health/8837/,14 ส.ค. 61,"256,168",สุขภาพ_145.txt,สุขภาพ
"""อุจจาระตกค้าง"" สาเหตุสารพัดปัญหาสุขภาพที่คุณคาดไม่ถึง",https://www.sanook.com/health/2913/,12 มิ.ย. 61,"255,212",สุขภาพ_146.txt,สุขภาพ
5 สัญญาณอันตราย ไขมันอุดตันเส้นเลือด,https://www.sanook.com/health/2557/,6 ธ.ค. 61,"254,350",สุขภาพ_147.txt,สุขภาพ
เช็กเบื้องต้น! มะเร็งลำไส้ใหญ่-ทวารหนัก สาเหตุการตายอันดับ 2 ของประเทศ,https://www.sanook.com/health/1917/,7 พ.ย. 61,"253,899",สุขภาพ_148.txt,สุขภาพ
อาการ “บวม” บอกโรค บวมตรงไหน เป็นโรคอะไร?,https://www.sanook.com/health/5445/,13 ม.ค. 62,"253,225",สุขภาพ_149.txt,สุขภาพ
9 ประโยชน์ดีๆ ที่ไม่ควรมองข้ามของ “น้ำมะพร้าว”,https://www.sanook.com/health/5289/,17 ก.ค. 61,"253,094",สุขภาพ_150.txt,สุขภาพ
6 อาหารไขมัน (ดี) ที่คุณต้องทาน ลดเสี่ยงโรคหัวใจ-ไขมันอุดตันเส้นเลือด,https://www.sanook.com/health/7745/,13 ก.ย. 61,"250,387",สุขภาพ_151.txt,สุขภาพ
ผมร่วงมากแค่ไหน ต้องรีบปรึกษาแพทย์?,https://www.sanook.com/health/4113/,20 พ.ค. 61,"249,780",สุขภาพ_152.txt,สุขภาพ
คาร์ดิโอ VS เวทเทรนนิ่ง เราเหมาะกับการออกกำลังกายแบบไหน?,https://www.sanook.com/health/11493/,24 พ.ค. 62,"249,649",สุขภาพ_153.txt,สุขภาพ
10 สัญญาณอันตราย โรค “ตับแข็ง”,https://www.sanook.com/health/1921/,18 ก.ค. 61,"246,717",สุขภาพ_154.txt,สุขภาพ
ไข้เลือดออก VS ไข้หวัดใหญ่ แตกต่างกันอย่างไร?,https://www.sanook.com/health/2097/,9 ธ.ค. 58,"245,015",สุขภาพ_155.txt,สุขภาพ
8 สัญญาณอันตราย ควรหยุดออกกำลังกายทันที,https://www.sanook.com/health/6165/,11 ต.ค. 61,"244,873",สุขภาพ_156.txt,สุขภาพ
ซิโนแวค vs ซิโนฟาร์ม เหมือนและต่างกันอย่างไร?,https://www.sanook.com/health/28801/,30 พ.ค. 64,"241,272",สุขภาพ_157.txt,สุขภาพ
เปิดรายชื่อยี่ห้อ Rapid Antigen Test ชุดตรวจโควิด-19 ที่อย. รับรอง,https://www.sanook.com/health/29409/,12 ก.ค. 64,"239,619",สุขภาพ_158.txt,สุขภาพ
เจ็บคอแบบไหน เสี่ยง “ทอนซิลอักเสบ”,https://www.sanook.com/health/5765/,20 ส.ค. 61,"239,362",สุขภาพ_159.txt,สุขภาพ
"6 เหตุผล ทำไมคุณถึง ""ถ่ายบ่อย"" กว่าปกติ",https://www.sanook.com/health/18497/,3 ก.พ. 64,"239,137",สุขภาพ_160.txt,สุขภาพ
เมื่อไร! สงสัยว่าเป็นมะเร็งเต้านม,https://www.sanook.com/health/4229/,9 ก.ย. 59,"238,871",สุขภาพ_161.txt,สุขภาพ
ฝี กับ สิว ต่างกันอย่างไร? มีวิธีรักษาฝีอย่างไร?,https://www.sanook.com/health/4989/,3 ต.ค. 59,"238,409",สุขภาพ_162.txt,สุขภาพ
ยาแก้แพ้ มีกี่ชนิด และควรเลือกอย่างไรดี?,https://www.sanook.com/health/18501/,10 พ.ย. 62,"237,425",สุขภาพ_163.txt,สุขภาพ
สาหร่ายพวงองุ่น ทั้งอร่อย ทั้งยับยั้งเซลล์มะเร็ง,https://www.sanook.com/health/2067/,12 พ.ย. 61,"237,348",สุขภาพ_164.txt,สุขภาพ
"มี ""เสมหะ"" ในลำคอตลอดเวลา ควรทำอย่างไร ?",https://www.sanook.com/health/18751/,19 พ.ย. 62,"236,333",สุขภาพ_165.txt,สุขภาพ
“เวียนศีรษะ” บ่อยๆ เป็นเพราะอะไร? พร้อม 7 วิธีแก้,https://www.sanook.com/health/16377/,3 มิ.ย. 62,"235,677",สุขภาพ_166.txt,สุขภาพ
5 เหตุผลที่ทำให้คุณมี “กลิ่นตัวแรง” กว่าคนปกติ,https://www.sanook.com/health/8049/,28 พ.ย. 61,"235,235",สุขภาพ_167.txt,สุขภาพ
4 สัญญาณอันตราย ระบบย่อยอาหารพัง!,https://www.sanook.com/health/4673/,1 ก.พ. 62,"235,196",สุขภาพ_168.txt,สุขภาพ
“ผอมแต่มีพุง” (Skinny Fat) ออกกำลังกายอย่างไรดี ?,https://www.sanook.com/health/12481/,24 ก.พ. 64,"234,636",สุขภาพ_169.txt,สุขภาพ
"วิธี ""วัดความดันโลหิต"" ด้วยตัวเอง ทำอย่างไรให้ถูกต้อง",https://www.sanook.com/health/13277/,18 ธ.ค. 61,"234,293",สุขภาพ_170.txt,สุขภาพ
"7 อาการ ""ไอ"" แบบไหนที่อันตราย ควรพบแพทย์",https://www.sanook.com/health/11893/,17 ก.ค. 61,"234,261",สุขภาพ_171.txt,สุขภาพ
4 สาเหตุที่ทำให้เกิด “ผมขาว” ก่อนวัยอันควร,https://www.sanook.com/health/8701/,29 เม.ย. 61,"233,840",สุขภาพ_172.txt,สุขภาพ
6 เคล็ดลับดื่มกาแฟอย่างไรโดยไม่เสียสุขภาพ,https://www.sanook.com/health/6097/,26 ก.พ. 62,"233,815",สุขภาพ_173.txt,สุขภาพ
"รู้ไว้ จะได้ไม่เป็น ""ซีสต์ที่รังไข่""",https://www.sanook.com/health/1713/,27 พ.ย. 60,"233,035",สุขภาพ_174.txt,สุขภาพ
โควิด-19 (ไวรัสโคโรนา) vs ไข้หวัดธรรมดา ต่างกันอย่างไร?,https://www.sanook.com/health/20657/,29 ก.พ. 63,"231,200",สุขภาพ_175.txt,สุขภาพ
โควิด-19: สงสัยว่าติดเชื้อไวรัส ควรทำอย่างไร มีขั้นตอนรักษาอย่างไรบ้าง?,https://www.sanook.com/health/20895/,11 มี.ค. 63,"230,832",สุขภาพ_176.txt,สุขภาพ
สีน้ำมูก บอกอะไรเกี่ยวกับสุขภาพของเราได้บ้าง?,https://www.sanook.com/health/8981/,2 ก.ค. 62,"230,800",สุขภาพ_177.txt,สุขภาพ
กระเทียม กับ 10 ประโยชน์ดีๆ ที่เราอยากให้คุณทานทุกวัน,https://www.sanook.com/health/8005/,23 พ.ค. 61,"229,750",สุขภาพ_178.txt,สุขภาพ
น้ำคลอโรฟิลล์ มีประโยชน์จริง หรือแค่ความเชื่อผิดๆ?,https://www.sanook.com/health/3097/,27 ธ.ค. 60,"227,836",สุขภาพ_179.txt,สุขภาพ
"""เกลือหิมาลัย"" มีประโยชน์กว่าเกลือทั่วไปจริงหรือ?",https://www.sanook.com/health/16953/,17 ก.ค. 62,"227,325",สุขภาพ_180.txt,สุขภาพ
3 สมุนไพรมหัศจรรย์แก้อาการ “ปวดเข่า”,https://www.sanook.com/health/4485/,21 ธ.ค. 61,"226,762",สุขภาพ_181.txt,สุขภาพ
ซีสต์ กับเนื้องอก ต่างกันอย่างไร? แบบไหนอันตรายกว่ากัน?,https://www.sanook.com/health/4813/,6 ธ.ค. 60,"226,172",สุขภาพ_182.txt,สุขภาพ
5 สัญญาณอันตราย “เส้นเลือดในสมองตีบ”,https://www.sanook.com/health/10749/,28 มี.ค. 62,"226,139",สุขภาพ_183.txt,สุขภาพ
ตรวจสุขภาพ เจาะเลือด ต้องอดน้ำ-อดอาหารทุกครั้งหรือไม่?,https://www.sanook.com/health/5485/,5 ก.ค. 61,"225,676",สุขภาพ_184.txt,สุขภาพ
ผักที่ควรเลือก และควรเลี่ยง สำหรับผู้ป่วยไตวายเรื้อรัง,https://www.sanook.com/health/3677/,25 มิ.ย. 61,"225,378",สุขภาพ_185.txt,สุขภาพ
“ฟ้าทะลายโจร” กับข้อควรระวังเมื่อกินควบคู่กับยาตัวอื่นๆ,https://www.sanook.com/health/29849/,7 ส.ค. 64,"225,143",สุขภาพ_186.txt,สุขภาพ
