Title,Link,Date,Views,File_name,Label
รวมเลขทะเบียนรถนายกฯ ลงพื้นที่ติดตามปัญหาภัยแล้ง หลายคนจับตารถบรรทุกน้ำ,https://www.sanook.com/news/7870066/,19 ส.ค. 62,"196,599",การเมือง_129.txt,การเมือง
"""อุ๊งอิ๊ง แพทองธาร"" เข้าพิธีวิวาห์เรียบหรู ""โอ๊ค พานทองแท้"" เป็นตัวแทนพ่อส่งตัวเจ้าสาว",https://www.sanook.com/news/7714314/,17 มี.ค. 62,"196,521",การเมือง_130.txt,การเมือง
ศรส. เจรจาหลวงปู่พุทธะอิสระ ขอคืนพื้นที่แจ้งวัฒนะ,https://www.sanook.com/news/1430802/,27 ม.ค. 57,"195,956",การเมือง_131.txt,การเมือง
"ส่องโปรไฟล์ ""ผู้กองฮัท"" ลูกชายจักรทิพย์ ชัยจินดา เคียงข้างคุณพ่อ สยบสถานการณ์กราดยิงโคราช",https://www.sanook.com/news/8029126/,9 ก.พ. 63,"194,788",การเมือง_132.txt,การเมือง
ด่วน! สธ.แถลงพบผู้ติดเชื้อโควิด “โอมิครอน” รายแรกในประเทศไทย,https://www.sanook.com/news/8484802/,6 ธ.ค. 64,"191,595",การเมือง_133.txt,การเมือง
"ดังข้ามคืน""ปางน้ำฟ้า เปล์ลาลิน""สาวน่ารักถ่ายภาพคู่ทักษิณ",https://www.sanook.com/news/1133625/,1 ส.ค. 55,"191,177",การเมือง_134.txt,การเมือง
ช็อตเด็ด มงคลกิตติ์ ใจกล้าขอจับมือ วัน อยู่บำรุง เหวอถูกปฏิเสธอย่างไร้เยื่อใย,https://www.sanook.com/news/7780534/,24 พ.ค. 62,"190,777",การเมือง_135.txt,การเมือง
"ชาวเน็ตวิจารณ์ 2 สาวต้อนรับ ""ร.ต.อ.เฉลิม"" ที่ สตช.",https://www.sanook.com/news/1154704/,20 พ.ย. 55,"190,713",การเมือง_136.txt,การเมือง
บึ้ม! เวทีนปช. แกนนำหนีตาย ม็อบกระเจิง,https://www.sanook.com/news/931955/,14 พ.ค. 53,"189,789",การเมือง_137.txt,การเมือง
2 อาจารย์ ′รัฐศาสตร์ จุฬาฯ′ แสดงออกเชิงสัญลักษณ์ ไม่เข้าร่วมพิธีรับปริญญากับ ′น้องตั๊น′,https://www.sanook.com/news/1619277/,26 มิ.ย. 57,"187,924",การเมือง_138.txt,การเมือง
ภาพทักษิณชี้หน้าเฉลิมที่ฮ่องกง,https://www.sanook.com/news/1195521/,5 ก.ค. 56,"185,364",การเมือง_139.txt,การเมือง
ฉาว! รูปสาวโป๊เปลือยโผล่จอทีวีในสภา,https://www.sanook.com/news/1112675/,18 เม.ย. 55,"185,054",การเมือง_140.txt,การเมือง
เผยรูป! คฤหาสน์หรูทักษิณ ในมอนเตฯ,https://www.sanook.com/news/936031/,27 พ.ค. 53,"183,999",การเมือง_141.txt,การเมือง
เลือกตั้ง 2562: ทูลกระหม่อมฯ โพสต์ขอบคุณชาวไทยอีกครั้ง หลังมีพระราชโองการ,https://www.sanook.com/news/7673586/,9 ก.พ. 62,"182,984",การเมือง_142.txt,การเมือง
ถ่ายทอดสด การประชุมรัฐสภาเพื่อโหวตเลือกนายกรัฐมนตรี,https://www.sanook.com/news/7792998/,5 มิ.ย. 62,"182,449",การเมือง_143.txt,การเมือง
ฮือฮาป้ายบอกทางใบ้หวย รอลุ้นงวดนี้แม่นหรือไม่,https://www.sanook.com/news/2070198/,20 ก.ย. 59,"181,873",การเมือง_144.txt,การเมือง
บิ๊กตู่ ขู่ยกเลิกลอตเตอรี่ หลังคดีหวย 30 ล้าน ทะเลาะกันไม่เลิก,https://www.sanook.com/news/5420166/,21 ก.พ. 61,"181,050",การเมือง_145.txt,การเมือง
กำนันเป๊าะ ปิดตำนานเจ้าพ่อเมืองชล เปิดประวัติลูกเล่นการเมืองทุกระดับ,https://www.sanook.com/news/1167263/,31 ม.ค. 56,"180,383",การเมือง_146.txt,การเมือง
ผบ.ทบ. ฉุนภาพทหารรุมโทรม สั่งลงโทษหนัก,https://www.sanook.com/news/1117797/,15 พ.ค. 55,"180,089",การเมือง_147.txt,การเมือง
ด่วน! เสียงปืนดังหน้าม.รามฯ น.ศ.ถูกยิงเจ็บ 3-4 ราย,https://www.sanook.com/news/1334647/,30 พ.ย. 56,"179,832",การเมือง_148.txt,การเมือง
"สั้นๆ จากใจ ""บิ๊กตู่"" พล.อ. ประยุทธ์ ผบ.ทบ.",https://www.sanook.com/news/1353607/,11 ธ.ค. 56,"179,792",การเมือง_149.txt,การเมือง
ยิ่งลักษณ์ ชินวัตร นายกรัฐมนตรีหญิงคนแรกของไทย!,https://www.sanook.com/news/1023298/,4 ก.ค. 54,"178,496",การเมือง_150.txt,การเมือง
"""ประยุทธ์"" เดือด! เจอชูสามนิ้ว ขณะลงพื้นที่น้ำท่วม ลั่น ""ลูกหลานอยู่ไม่ได้ โทษพ่อมัน""",https://www.sanook.com/news/8278562/,19 ต.ค. 63,"178,494",การเมือง_151.txt,การเมือง
ญี่ปุ่นงง! 'ยิ่งลักษณ์'พูดไทย ร่ายแผนป้องน้ำท่วม,https://www.sanook.com/news/1103401/,9 มี.ค. 55,"177,199",การเมือง_152.txt,การเมือง
สรุปเหตุการณ์นปช.-ทหาร 19 พค. ที่ผ่านมา,https://www.sanook.com/news/933648/,19 พ.ค. 53,"176,074",การเมือง_153.txt,การเมือง
เรือล่ม หน้าวัดสนามไชย (อาจ)ไม่ใช่ “อุบัติเหตุ”,https://www.sanook.com/news/2070570/,21 ก.ย. 59,"175,913",การเมือง_154.txt,การเมือง
เลขเด็ดนายกฯ นั่งรถไฟฟ้าบีทีเอส เปิดสถานีห้าแยกลาดพร้าว เข้าหมอชิต,https://www.sanook.com/news/7860562/,9 ส.ค. 62,"175,596",การเมือง_155.txt,การเมือง
สรุปผลเลือกตั้ง 2562: เพื่อไทยครองแชมป์ว่าที่ ส.ส.เขตทั้งประเทศ โกยยอด 137 ที่นั่ง,https://www.sanook.com/news/7724059/,25 มี.ค. 62,"172,653",การเมือง_156.txt,การเมือง
"วาทกรรม""สาดกาแฟ""สนั่นเฟซบุ๊ก! ""แอร์โฮสเตส""โพสต์เฟซบุ๊กด่า""แพทองธาร""เกลียดตระกูล""ชินวัตร""",https://www.sanook.com/news/1156617/,30 พ.ย. 55,"172,609",การเมือง_157.txt,การเมือง
เปิดประวัติ 'สุเทพ' เรื่องที่คุณอาจจะยังไม่รู้ ?,https://www.sanook.com/news/1334398/,29 พ.ย. 56,"171,598",การเมือง_158.txt,การเมือง
